solo_Rating,solo_KillDeathRatio,solo_WinRatio,solo_TimeSurvived,solo_RoundsPlayed,solo_Wins,solo_Losses,solo_Kills,solo_Assists,solo_Suicides,solo_HeadshotKills,solo_VehicleDestroys,solo_RoundMostKills,solo_WeaponAcquired,solo_AvgSurvivalTime,solo_WinPoints,solo_WalkDistance,solo_DamageDealt
2022.74,1.73,10.87,51735.5,46,5,41,71,1,1,16,0,6,2,1104.27,2956,75421.74,8006.71
1750.88,1.05,1.94,79455.49,103,2,101,106,11,1,27,3,7,1,893.34,5857,115688.12,14693.74
2334.71,1.52,1.49,75046.77,67,1,66,100,9,0,22,0,7,1,1120.1,1943,87571.18,12291.74
1560.2,3.18,8.33,14305.24,12,1,11,35,1,0,8,0,8,1,1192.1,1279,18204.56,3515.54
1721.39,1.88,4,27324.53,25,1,24,45,1,0,7,0,9,0,1092.98,1426,40577.41,5177.88
2220.18,0.93,1.58,501631.96,569,9,560,522,41,3,72,2,7,0,1265.71,2867,820128.06,71821.03
1343.11,1.04,0,19740.98,23,0,23,24,1,0,6,1,4,2,843.61,2104,28845.65,2779.66
1925.6,1.38,0,51927.92,56,0,56,77,2,0,17,0,11,0,927.28,1591,80256.13,8782.64
1987.08,1.26,2.13,85600.92,94,2,92,116,11,1,31,1,9,1,893.83,2671,129440.51,14397.24
1776.09,2.38,7.14,23273,14,1,13,31,3,0,3,0,8,1,1662.36,1496,36995.74,3865.42
2115.62,2.48,6.67,43975.75,45,3,42,104,1,0,14,0,10,0,697.23,2724,58017.12,10731.52
1615.72,1.01,0,76435.72,95,0,95,96,5,0,15,0,8,1,767.52,2407,109037.65,11452.58
1560.75,2,6.25,17637.02,16,1,15,30,2,0,4,0,7,1,1102.31,1296,31728.17,3981.45
1542.38,2,20,12145.8,10,2,8,16,0,0,5,0,5,2,1158.12,2332,20933.94,1860.94
1329.82,2.64,0,11630.09,11,0,11,29,0,0,4,0,5,2,1324.9,2116,15315.34,2829.49
2196.82,2.5,9.8,53845.11,51,5,46,115,6,0,28,0,8,2,966.79,2803,70928.52,13496.83
2265.95,2.76,6.67,51106.32,45,3,42,116,4,0,24,0,9,2,1135.7,1871,76301.58,12811.37
2198.49,1.08,0.66,112463.07,151,1,150,162,10,2,38,4,7,0,426.77,2795,151509.64,19775.82
2228.33,1.37,2.5,75943.97,80,2,78,107,4,0,16,0,9,0,949.3,1852,128952.6,12498.24
2324.4,1.49,7.59,82475.43,79,6,73,109,4,1,29,0,7,0,804.17,2924,90679.92,11812.84
1308.2,3.67,25,3569.47,4,1,3,11,0,0,3,1,11,2,892.37,1089,3524.01,1034.08
2029.98,3.56,14.29,24864.49,21,3,18,64,6,0,13,0,11,1,1184.02,1662,44493.99,7814.91
2333.3,0.96,1.24,446636.5,483,6,477,458,38,2,92,0,7,1,924.71,1939,653829.6,59369.85
1562.8,1.87,2.82,62330.97,71,2,69,129,5,6,25,2,10,2,926.22,3548,78515.41,14698.8
1697.68,1.5,10.34,28177.76,29,3,26,39,2,0,7,0,6,1,971.65,1420,41921.48,4378.51
2273.23,2.72,12.2,54895.29,41,5,36,98,4,0,35,0,11,1,1597.22,3065,82762.84,11072.94
1239.36,1.33,0,2850.16,3,0,3,4,0,0,1,0,2,2,950.05,1028,5952.92,437.3
2281,1.38,1.12,123663,178,2,176,242,9,2,47,5,8,0,694.74,1860,188124.6,30353.65
1999.14,1.51,5.41,45384.35,37,2,35,53,1,0,11,0,7,2,1226.6,1664,66016.73,6269.95
2276.96,2.71,10,114649.75,110,11,99,268,17,0,63,2,10,2,1107.03,4609,137525.71,31442.27
1729.07,1.78,4.17,28273.17,24,1,23,41,2,0,9,0,6,1,1178.05,1447,50804.54,4509.8
1457.42,1.48,0,32726.85,29,0,29,43,2,2,5,0,8,0,1193.89,2394,49230.11,4931.63
1865.87,3.38,14.89,63055.84,47,7,40,135,12,0,31,2,10,2,1295.85,5250,78160.22,15039.65
2275.68,1.07,6.35,78830.71,63,4,59,63,5,1,11,0,8,1,1251.28,1908,84164.67,7619.46
1403.36,4.17,25,7938.71,8,2,6,25,0,0,6,0,11,0,830.14,3264,11193.2,2513.82
2325.34,1.84,8.06,68432.16,62,5,57,105,5,1,18,2,7,2,736.75,3941,91443.36,11444.43
1849.39,1.08,1.63,94514.21,123,2,121,131,8,2,20,2,7,1,888.25,3685,135610.46,15722.93
1676.71,3,18.75,19811.84,16,3,13,39,3,0,10,0,10,2,1238.24,1405,25990.88,4073.13
1712.64,1.6,9.09,26799.85,22,2,20,32,5,0,7,0,5,0,1218.18,1433,44499.75,3756.26
2273.56,1.09,0.81,198037.15,248,2,246,268,22,1,61,7,8,2,779.41,2904,294905.71,31499.33
1400.17,1.58,7.69,10762.9,13,1,12,19,1,0,5,0,6,0,827.92,1169,19456.47,2351.84
2061.79,1.86,3.85,49366.5,52,2,50,93,5,0,10,0,8,1,949.36,1694,68189.1,11014.2
1710.7,1.69,4.26,37265.28,47,2,45,76,5,1,18,1,12,0,531.99,2381,62940.87,9340.18
1523.52,6.25,20,7823.11,5,1,4,25,1,0,5,0,7,1,1564.62,1250,9304.8,2614.37
2301.31,3,8.16,49606.82,49,4,45,135,4,1,43,0,11,0,1052.35,2919,72410.85,15658.49
2049.52,2.06,1.99,94702.01,151,3,148,305,15,0,71,2,15,1,701.08,2913,136228.78,35719.24
1898.9,2.1,3.33,35703.41,30,1,29,61,3,0,12,0,8,1,1057.7,2602,48174.76,6473.05
2254.7,1.24,1.37,84625.71,73,1,72,89,5,0,18,1,6,0,1071.66,2991,129008.45,10962.42
1656.9,0.92,0,45934.81,49,0,49,45,3,1,10,0,4,1,937.45,1368,69335.81,5617.52
1225.68,0.5,0,2028.49,2,0,2,1,0,1,0,0,1,2,1014.24,1023,2797.35,107.15
1928.24,2.72,10.17,54049.46,59,6,53,144,6,0,34,1,11,1,1392.83,3944,71885.72,16698.46
2302.58,2.07,3.45,60446.5,58,2,56,116,10,2,24,0,7,1,1042.18,1899,82544.46,14489.39
1754.28,4.35,23.33,35412.52,30,7,23,100,6,0,31,2,10,0,1095.09,4886,46278.78,11417.39
2419.81,1.85,3.03,311113.1,297,9,288,533,26,0,148,1,11,2,1047.52,1981,509817.6,61197.67
2300.73,1.85,1.33,79290.82,75,1,74,137,9,0,34,2,8,0,1057.21,1890,128973.9,16172.21
2293,1.64,13.73,57001.1,51,7,44,72,5,0,16,0,7,2,1117.67,1917,75263.34,8757.83
1317.29,1.6,0,6205,5,0,5,8,0,0,1,0,3,0,1241,1100,8303.4,921.16
1433.52,4.11,0,10065.59,9,0,9,37,3,0,10,0,10,2,1281.82,2188,16272.93,3334.17
2310.92,1.35,2.84,159417.13,141,4,137,185,10,0,42,0,10,0,1217.85,3621,203414.95,23184.47
1643.88,2.06,2.7,48639.89,37,1,36,74,7,3,19,1,5,0,1323.35,2722,61854.85,9288.15
1386.29,3.67,25,4735.45,4,1,3,11,0,0,3,1,6,2,1183.86,1149,5467.36,1108.25
2319.94,1.97,5.21,99678.44,96,5,91,179,7,1,35,0,11,0,913.27,2938,180214.52,20832.74
2250.35,1.98,2.13,55691.6,47,1,46,91,11,0,28,0,7,1,1184.93,1868,67522.92,12789.25
2256.4,0.9,0.47,179320.3,211,1,210,188,15,0,55,2,7,2,849.86,1865,280006.8,23962.3
1347.6,0.93,6.25,13324.16,16,1,15,14,0,0,2,0,4,2,832.76,1123,24454.69,1480.15
1870.35,5.33,16.67,22186.69,18,3,15,80,1,0,11,0,15,2,1028.23,2522,41669.7,8440.53
1936.46,2.43,2.57,211531.77,350,9,341,829,37,2,228,7,21,1,739.26,7670,372848.53,93408.86
1911.4,1.02,2.25,86574.25,89,2,87,89,6,3,17,3,14,0,1087.25,4661,127031.93,10322.2
1972.76,1.42,1.9,93777.8,158,3,155,220,11,2,48,0,13,1,593.53,1607,146443.3,28126.1
2287.95,1.97,5.97,137911.36,134,8,126,248,17,2,62,4,13,0,1134.49,3002,210088.74,29625.26
2282.4,1.45,1.6,156898.9,187,3,184,266,13,0,66,0,8,0,839.03,1884,224350.6,33394.25
1319.35,4,50,2717.66,2,1,1,4,0,0,1,0,4,0,1358.83,1112,2054.31,431.89
2258.74,1.07,3.15,110724.56,127,4,123,131,13,0,30,0,8,1,1036.61,3057,136915.61,18140.81
1390.32,5.5,33.33,4960.64,3,1,2,11,0,0,1,0,6,0,1581.98,2176,9740.16,1199.43
2187.28,1.32,0.73,120336.43,137,1,136,180,4,0,42,1,8,2,610.3,3810,186131.09,20012.51
1509.99,3,11.11,12830.99,9,1,8,24,2,0,4,0,6,0,1467.85,2309,15121.56,2758.43
2217.25,1.48,1.39,77948.07,72,1,71,105,12,0,24,0,7,1,618.8,2818,122069.83,13698.03
2223.5,1.18,0.54,130799.08,185,1,184,217,14,1,38,2,8,0,543.89,2822,173744.44,26379.22
1284.86,1.62,0,6815.63,8,0,8,13,2,2,1,1,9,0,851.95,1065,8879.67,1537.88
2345.67,2.23,5.71,68343.67,70,4,66,147,9,0,33,0,13,1,976.34,1925,111063.3,17542.8
1661.4,10,42.86,11333.32,7,3,4,40,2,0,14,0,10,1,1707.9,2451,13690.73,4351.06
1348.69,1.43,22.22,8283.92,9,2,7,10,0,0,3,0,4,0,956.66,2240,11097.02,945.13
1407.84,2,0,13145.75,11,0,11,22,1,0,6,0,5,0,1195.07,1163,22330.54,2709.61
2012.3,2.57,11.54,35460.33,26,3,23,59,5,0,14,0,7,1,1363.86,1675,47619.31,7748.42
1721.65,2.69,7.14,19294.19,14,1,13,35,1,0,5,0,10,1,1378.16,1434,22010.71,3318.72
1264.97,1.6,0,6677.26,5,0,5,8,0,0,1,0,4,1,1157.02,3089,9497.87,876.84
1639.63,3.1,9.09,13429.62,11,1,10,31,0,0,7,0,10,0,1220.87,1357,23961.29,3500.59
1502.88,1.45,0,22803.69,22,0,22,32,0,0,5,0,6,0,1036.53,1246,26642.44,4113.09
1196.57,1,0,1210.06,2,0,2,2,0,0,1,0,1,2,605.03,992,574.96,293.87
2249.93,1.54,3.9,92873.42,77,3,74,114,15,0,52,0,8,2,1522.55,5281,106003.09,12515.97
2295.99,1.21,2.27,139846,132,3,129,156,14,0,26,1,8,2,1059.44,1899,202311.8,20095.64
1505.89,2.5,11.11,11328.35,9,1,8,20,0,0,4,0,6,0,1258.7,1249,13649.15,2166.12
1227.28,2,0,1845.99,2,0,2,4,0,0,1,0,4,1,922.99,1016,3860.08,419.78
1994.48,2,5.68,82865.87,88,5,83,166,13,0,44,1,14,1,779.22,5434,126945.48,19672.9
2292.5,1.7,3.23,101150.3,93,3,90,153,6,0,38,0,12,2,1122.35,4153,170915.6,19263
1442.95,1.44,0,18366.96,18,0,18,26,1,1,2,0,9,0,1020.39,1189,27432.58,2934.08
1557.19,1.09,2.17,39876.12,46,1,45,49,3,0,5,0,5,0,866.87,1288,63089.69,6209.78
2267.11,1.08,1.98,113951.03,101,2,99,107,8,1,23,2,5,1,1095.57,4246,142712.11,13978.2
2216.1,1.98,7.94,79560.37,63,5,58,115,8,0,27,1,8,0,1262.86,1843,107677.2,14763.83
2367.4,1.12,0,187386.53,233,0,233,262,21,5,49,1,7,1,886.2,3092,295927.16,35431.31
1816.45,3.38,8.7,24279.22,23,2,21,71,0,0,18,2,14,0,1055.62,1468,38597.49,7589.92
2285.51,1.29,0,102398.6,133,0,133,171,12,2,41,2,6,0,769.91,1875,150062.2,20701.57
2231.35,1.08,1.32,125245.41,152,2,150,162,17,1,35,3,7,0,1052.6,2882,184816.14,20668.44
1400.31,1.19,0,24796.45,21,0,21,25,1,0,7,0,4,0,1282.26,3313,36873.85,3063.95
1332.12,6,100,1949.72,1,1,0,6,0,0,0,0,6,2,1949.72,1121,2644.22,497.44
1713.57,0.61,0,84577.59,82,0,82,50,2,4,11,0,5,1,1031.43,1436,132361.4,6693.9
1815.78,3.65,9.09,24243.14,22,2,20,73,1,1,16,0,11,2,1485.08,2562,35932.9,8191.82
2307.78,1.89,3.33,253126.86,240,8,232,439,44,4,94,19,11,1,781.59,4887,363620.72,53151.49
2351.04,1.01,0.66,133802.7,152,1,151,153,8,1,32,2,6,0,880.28,1954,214084.3,19077.04
2143.6,0.94,0,127055.6,145,0,145,136,10,0,32,2,6,0,876.25,1780,223749.1,17331.53
1770.07,2.91,5.71,34769.3,35,2,33,96,3,1,23,0,12,0,992.81,3674,43183.14,10015.32
2202.47,0.76,2.17,191089.03,184,4,180,136,14,2,37,0,5,0,1458.2,4324,270716.49,18382.91
2341.77,1.31,4.55,132912.34,110,5,105,138,14,0,21,1,8,2,797.49,2925,192899.36,18207.89
1820.38,1.24,0,67748.28,86,0,86,107,3,0,18,0,7,0,777.64,2550,123810.13,12875.79
1438.72,3.43,12.5,9512.46,8,1,7,24,1,0,4,0,11,0,1189.06,1186,11054.45,2125.9
2196.22,1.2,1.32,132743.61,151,2,149,179,11,0,44,2,8,1,1030.63,3124,178952.89,20405.65
1501.99,1.96,1.85,33896.56,54,1,53,104,2,0,23,0,9,1,964.6,2252,57213.48,11011.04
2036.26,1.8,3.92,47857.43,51,2,49,88,7,0,23,0,5,0,938.38,1670,80295.17,11184.41
2204.94,0.88,0,125916,126,0,126,111,10,2,16,0,5,0,999.33,1828,157402.4,13316.65
1193.66,1,0,236.92,1,0,1,1,0,0,0,0,1,2,236.92,991,220.74,145.06
2328.28,1.13,3.85,94893.22,78,3,75,85,5,0,22,0,7,0,1216.58,1955,170372.5,10803.59
2383.96,2.58,9.33,148642.2,150,14,136,351,14,0,93,1,19,0,990.95,1952,165327.5,39303.45
2095.8,1.84,3.97,117808.7,126,5,121,223,10,1,68,1,14,1,993.03,4100,173013.62,26411.42
1799.3,1.38,2.44,46369.64,41,1,40,55,3,0,8,1,5,2,1130.97,1484,68602.02,7058.21
1947.6,1.25,4.69,54076.15,64,3,61,76,6,2,20,2,10,0,693.92,2609,88571.71,8908.54
2144.53,2.05,6.36,118233.85,110,7,103,211,11,2,47,1,9,1,1095.53,5785,165255.25,24791.79
2262.2,1.43,2.63,86449.48,76,2,74,106,7,1,28,1,6,2,1137.49,1880,144238.7,12988.33
1688.09,0.86,0,342669.69,592,0,592,507,22,2,73,4,9,1,552.74,2399,550179.32,62771.79
1194.84,2,0,267.09,1,0,1,2,0,0,0,0,2,1,267.09,991,388.39,240.86
2263.33,3.21,19.51,60322.1,41,8,33,106,11,0,16,0,8,0,1471.27,1892,116149.2,12632.9
2251.21,1.69,1,92682.43,100,1,99,167,12,0,28,2,8,0,926.82,1853,158527.1,20247
1467.03,1.48,0,24342.04,25,0,25,37,2,0,8,0,4,1,994.23,2261,38557.28,4198.5
2232.83,1.96,10.1,110925.3,99,10,89,174,3,0,21,0,10,0,1120.46,1865,184261.8,18496.32
1248.47,1.17,0,5739.6,6,0,6,7,0,0,0,0,3,1,956.6,1037,5898.1,1025.72
1600.46,2.3,4.17,20137.64,24,1,23,53,3,0,14,0,9,1,647.45,2302,31912.29,6016.45
1489.26,4.75,33.33,7365.5,6,2,4,19,0,0,10,0,8,2,1227.58,1245,13581.03,1923.42
2033.01,1.6,1.23,75208.77,81,1,80,128,11,1,23,2,9,0,928.5,1671,99018.32,16655.2
2229.74,2.64,13.79,66109.45,58,8,50,132,5,0,41,0,16,1,998.87,5102,107255.52,13799.49
2350.27,1.59,2.99,157124.67,167,5,162,257,13,2,47,1,12,2,1032.21,3052,210096.8,27812.36
1936.26,1.44,1.67,60957.97,60,1,59,85,7,1,15,2,8,2,1171.16,2582,54434.25,11201.52
1265.04,0.71,0,6375.75,7,0,7,5,1,0,0,0,3,2,910.82,1055,12628.98,735.28
2269.77,1.69,4.41,67194.71,68,3,65,110,3,0,19,2,8,0,988.16,1883,92522.45,12502.71
1005.77,1.2,3.57,31519.97,56,2,54,65,0,0,49,0,22,0,562.86,815,13565.83,6632.86
2183.51,1.67,4.38,165256.53,160,7,153,255,13,1,38,1,9,0,1093.31,8289,285440.77,29336.43
2245.74,1.47,1.69,73254.21,59,1,58,85,5,1,14,2,7,1,1417.42,2906,108031.13,10257.07
1615.96,0.84,0,50594.83,55,0,55,46,3,1,5,0,6,0,919.91,1352,82200.09,5664.69
1220.55,0.4,0,3446.79,5,0,5,2,0,0,0,0,1,0,689.36,1019,7064.25,151.5
1451.07,2.08,0,13810.74,13,0,13,27,2,1,1,1,7,0,1062.36,1201,22483.3,3053.94
2307.47,1.62,3.76,112463.6,133,5,128,208,10,1,57,2,9,1,845.59,1903,201583.5,26449.42
2232.88,0.61,0,265988.52,311,0,311,189,19,1,34,0,5,1,515.59,2843,361604.81,26306.91
2242.92,0.94,1.42,201776.16,212,3,209,196,12,1,39,1,6,2,1074.81,2954,281521.62,24052.49
2204.25,1.48,1.22,70368.5,82,1,81,120,2,1,29,1,8,1,858.15,1824,130364.5,15288.74
2376.24,2.08,7.27,64555.3,55,4,51,106,7,0,20,1,9,2,1173.73,1978,91370.78,13614.51
2260.39,2.26,10.81,98010.92,74,8,66,149,4,2,26,2,9,1,1324.47,1877,166600.4,16029.3
1325.95,0.54,0,23847.32,24,0,24,13,0,0,4,1,2,2,993.64,1109,34843.04,1891.1
2223.39,1.3,1.75,103231.6,114,2,112,146,8,0,31,1,11,0,905.54,1839,138694.4,17695.25
2299.62,1.81,2.41,122762.59,166,4,162,294,22,2,97,4,12,1,1051.5,4135,164435.18,33745.01
1857.49,1.83,4.65,41998.54,43,2,41,75,4,0,19,1,9,1,647.21,2526,60044.12,9176.66
1324.17,1,100,1883.94,1,1,0,1,1,0,0,0,1,2,1883.94,1120,1793.43,273.5
1767.86,1.45,5.45,125516.39,110,6,104,151,10,0,23,1,8,0,1209.69,6662,209137.95,17958.52
2268.73,1.65,2.47,81312.5,81,2,79,130,11,0,36,1,7,0,1003.86,1870,143678.6,16676.96
1684.82,1.1,4.55,29102.09,22,1,21,23,1,0,0,0,5,1,1322.82,1424,36817.67,2851.05
1986.88,7.93,16.67,18734.39,18,3,15,119,7,0,32,1,17,2,1040.8,1611,35587.27,12059.7
1335.89,8,33.33,3903.55,3,1,2,16,0,0,1,0,11,2,1480.29,2176,4496.88,1691.89
2165.14,0.96,0.81,261792.8,247,2,245,234,17,1,39,0,7,1,1059.89,1799,311326.9,28014.46
2359.55,1.35,1.75,113758.81,114,2,112,151,15,2,35,2,9,0,1217.76,3088,153969.2,19145.76
1647.32,2.52,0,20929.11,23,0,23,58,1,0,8,0,12,2,909.96,1344,30013.48,6376.06
1946.21,5.18,21.43,19225.49,14,3,11,57,0,1,16,0,12,2,1373.25,1604,42964.84,6107.18
1629.97,6.75,33.33,9676.99,6,2,4,27,1,0,5,0,11,1,1612.83,1364,13716.76,3098.25
2218.11,1.35,1.3,205921.8,230,3,227,306,14,1,53,4,9,0,867.98,2807,335204.68,36618.3
1597.2,1.11,1.61,47154.01,62,1,61,68,2,1,12,2,7,0,760.55,1312,66125.24,8093.38
1364.14,1.17,5.26,16457.54,19,1,18,21,0,1,7,0,7,1,866.19,1131,24473.98,2659.16
2005.85,1.83,7.89,40316.52,38,3,35,64,3,0,17,0,6,2,1060.96,1659,59936.07,7910.27
2422.04,1.47,5.43,100627.8,92,5,87,128,15,2,19,3,6,1,1093.78,2010,144460.1,15828.69
1362.14,3.12,0,7936.06,8,0,8,25,0,1,3,1,10,0,992.01,1107,13335.96,2607.1
2179.09,1.67,4.26,60161.76,47,2,45,75,7,1,10,1,5,2,1280.04,1811,74790.15,9900.01
1462.33,2.23,9.09,55761.23,66,6,60,134,8,0,29,1,11,2,937.24,3232,43154.14,15864.05
2339.36,1.28,3.45,239855.95,232,8,224,286,29,1,45,2,9,2,1016.85,4613,324647.01,37136.3
2041.91,3.35,14.81,32367.44,27,4,23,77,4,0,22,0,10,2,1198.79,1685,71097.02,8790.94
1227.5,1.5,0,2191.7,2,0,2,3,0,0,2,0,3,2,1095.85,1019,3550.1,392.8
1915.92,3.94,10.53,25226.89,19,2,17,67,5,0,14,0,11,0,1327.73,1573,57749.93,7792.19
2274.49,1.84,6.52,106669.47,92,6,86,158,14,0,21,3,8,2,1343.45,6698,160114.5,19338.7
1701.84,3.86,6.67,18650.88,15,1,14,54,6,0,9,0,10,0,1243.39,1398,27854.69,5992.16
2147.88,0.84,0,136010.1,146,0,146,122,5,2,25,1,4,0,931.58,1779,189724,16246.74
2200.96,0.99,2.11,133378.4,142,3,139,138,18,3,41,1,7,0,939.28,1828,246720.6,19882.43
1188.24,0,0,288.09,1,0,1,0,0,0,0,0,0,2,288.09,990,482.75,0
1775.08,1.98,4.08,49506.97,49,2,47,93,4,0,22,0,7,1,1302.16,3746,62924.76,10874.96
2125.7,0.82,0.38,254426.8,263,1,262,215,15,4,44,0,5,1,967.4,1755,388478.6,27082.15
1912.06,5.33,25,27069.38,20,5,15,80,4,0,12,0,10,1,1598.04,2971,31372.46,8182.61
2487.82,0.96,0.5,205247.97,202,1,201,193,12,1,53,0,6,0,800.23,5269,377617.84,24407.41
1342.92,1.5,0,10141.54,8,0,8,12,0,0,3,0,5,0,1283.22,2174,15768.68,1273.5
1731.14,0.99,0,67517.12,77,0,77,76,3,1,14,0,5,2,876.85,1436,84211.91,9205.38
1334.07,4.5,33.33,3452.4,3,1,2,9,1,0,3,0,7,0,1150.8,1109,4204.98,832.38
2203.74,1.53,4.49,164795.92,178,8,170,260,20,1,65,2,11,0,913.08,6907,260773.92,31903.65
2211.22,2.62,6.67,61467.42,45,3,42,110,6,1,32,0,9,2,1378.55,2953,83732.76,13325.97
2211.12,1.17,4.62,124622.44,130,6,124,145,8,0,42,1,5,2,1260.18,2868,171717,17505.42
1898.5,1.3,0.74,108330.62,136,1,135,175,7,1,43,0,9,2,786.22,3813,174498,20535.46
1786.87,0.86,1.02,146093.62,197,2,195,167,6,1,33,2,10,2,517.36,2452,208502.02,21893.32
1819.33,2.16,7.32,37372.28,41,3,38,82,5,0,15,1,10,2,827.83,3591,36747.16,9361.36
1321.31,5.5,0,3320.46,2,0,2,11,1,0,3,0,8,2,1660.23,1090,7282.97,1363.86
1838.67,3.59,17.14,36403.84,35,6,29,104,4,0,34,0,18,1,1021.28,2830,48543.35,11378.38
2192.48,1.75,3.91,124040.62,128,5,123,215,13,0,45,1,10,2,1051.1,4415,179189.77,25300.33
1743.06,1.88,0,35381.86,33,0,33,62,2,0,19,0,6,0,1334.53,2479,57838.38,7139.64
1411.3,2,0,12361.98,10,0,10,20,0,0,7,0,10,1,1236.2,1170,18049.95,1961.34
2310.42,1.03,0.26,343749.8,389,1,388,401,28,1,76,4,6,1,883.68,1917,487507.6,54930.4
2358.54,0.74,0.43,363720.74,462,2,460,341,22,7,73,4,7,1,718.44,2997,498560.84,45914.37
1710.91,1.44,1.61,53017.32,62,1,61,88,9,0,27,0,9,1,908.53,2452,78617.31,9858.73
1178.91,0,0,784.04,1,0,1,0,0,0,0,0,0,0,784.04,982,21.31,0
1976.87,2.6,6.25,35612.38,48,3,45,117,4,2,29,0,10,0,741.92,1605,50878.98,13816.97
2060.34,2.2,4.76,45212.15,42,2,40,88,9,2,14,1,7,1,1003.62,4784,51639.01,9838.04
2163.64,1.42,1.77,101898.24,113,2,111,158,8,1,29,2,9,0,964.85,3044,158390.49,17731.82
2256.82,2.84,10.14,83952.72,69,7,62,176,11,0,40,1,15,0,1156.9,3453,108613.19,21293.9
1925.69,1.2,1.43,59502.57,70,1,69,83,6,1,11,0,8,2,850.04,1589,90996.17,10757.31
2326.56,1.76,1.43,121355.41,140,2,138,243,20,4,57,3,15,2,866.58,3077,165428.36,28949.04
2195.04,1.84,4.81,116076.9,104,5,99,182,13,1,40,0,9,0,1116.12,1809,173619.3,22787.51
2252.43,1.76,5.76,157459.88,139,8,131,231,21,0,36,3,10,2,1270.96,4540,300325.18,27370.17
1580.89,18,75,7341.92,4,3,1,18,0,0,4,0,8,1,1835.48,1332,7974.4,1777.53
2138.72,1.59,2.8,100648.8,143,4,139,221,13,1,56,1,10,1,990.3,3822,147050.46,25889.2
1797.25,1.18,0,60832.71,77,0,77,91,5,1,19,0,5,0,790.04,1481,100262.9,11438.71
2430.81,1.49,2.56,210354.98,195,5,190,283,23,4,74,1,9,1,1149.22,3265,372238.02,36049.01
1201.98,0,0,794.27,1,0,1,0,0,0,0,0,0,2,794.27,1002,1843.5,0
1965.97,2.19,3.12,40185.77,32,1,31,68,4,0,11,0,8,2,1255.8,1604,55623.49,8082.53
1934.04,1.46,0.83,85700.55,120,1,119,174,12,1,51,0,10,0,714.17,1580,124923.8,21624.18
2100.38,2.35,18.64,69946.62,59,11,48,113,8,0,33,4,8,2,1223.39,3383,125691.28,13523.56
1693.35,1.67,2.82,48965.14,71,2,69,115,8,1,24,1,9,1,681.1,2576,68546.6,14289.9
2133.1,1,2.11,130628.68,142,3,139,139,12,1,33,2,6,1,982.57,3035,211282.78,17439.35
1869.14,2,11.11,27030.19,27,3,24,48,1,0,11,0,9,0,1001.12,1560,37976.31,5439.28
2204.48,1.01,4.07,141599.79,123,5,118,119,12,0,27,0,6,1,1399.9,2884,207710.86,16292.06
2440.98,2.44,3.86,415504.6,621,24,597,1456,83,1,372,30,13,2,666.95,3588,614630.9,169995.22
1339.82,5,100,1885.79,1,1,0,5,0,0,1,0,5,1,1885.79,1116,3276.67,382.67
1942.38,1.37,2.5,66121.75,80,2,78,107,5,0,18,0,7,2,826.52,1610,109765.7,12144.13
2263.62,2.39,5.84,154147.81,154,9,145,347,16,1,60,7,11,0,1228.19,4173,255757.44,41313.57
1664.43,1.62,11.11,23342.65,18,2,16,26,3,1,5,0,4,2,1009.29,3432,28680.46,2793.68
1411.74,3.33,25,5908.34,4,1,3,10,0,0,3,0,5,2,1477.08,1182,12341.41,1116.81
2012.44,1.82,1.83,76711.23,109,2,107,195,18,2,52,6,12,1,693.92,2786,136449.4,23883.04
1807.05,2.12,7.69,33959.29,26,2,24,51,2,0,16,0,8,2,1384.7,3564,41879.86,6540.05
1950.75,0.93,0.67,111618.57,150,1,149,138,14,2,31,2,7,1,839.6,2632,175606.17,17410.76
1157.19,0,0,1598.44,2,0,2,0,0,0,0,0,0,0,799.22,964,95.69,0
2394.37,0.9,1.29,144874.5,155,2,153,137,8,1,23,3,6,1,934.67,1990,209644.4,18748.61
2170.02,1.46,8,101440.02,75,6,69,101,7,1,14,1,7,2,1374.41,3117,125267.31,11772.45
1662.85,1.36,7.41,31009.89,27,2,25,34,3,0,6,1,5,1,1146.93,2429,55132.67,3802.86
2071.98,1.04,0,105127.6,140,0,140,146,8,0,37,0,6,2,750.91,1699,177750.2,17808.16
1629.06,1,0,63914.34,86,0,86,86,3,0,17,0,7,2,743.19,1344,94424.13,9598.43
2243.74,1.78,3.33,62976.73,60,2,58,103,10,0,20,0,7,1,1096.4,2903,103863.26,12495.68
1559.44,2.75,14.29,16122.85,14,2,12,33,3,0,5,0,5,0,1536.72,2418,29137.45,4353.26
2283.15,1.7,3.25,277521.7,277,9,268,455,42,2,100,4,13,1,1001.88,1890,343957.5,53114.21
1719.72,2.47,5,22571.67,20,1,19,47,0,1,9,1,8,2,1128.58,1414,39486.31,5159.35
1261.03,1,0,5292.79,5,0,5,5,0,0,0,0,2,2,1058.56,1050,6339.24,815.5
1423.82,1.92,7.69,10322.83,13,1,12,23,1,0,4,0,4,1,794.06,1176,17090.11,2782.38
1940.85,1.32,2.7,75989.98,74,2,72,95,8,0,19,1,11,0,939.02,2612,105252.71,11250.54
2031.37,0.92,0.63,364173.5,634,4,630,581,33,4,88,2,7,2,574.41,1658,535033.9,74356.69
2157.72,0.78,0.89,293109,336,3,333,260,14,1,62,1,7,0,523.07,2766,477079.5,34885.59
1442.42,1.8,9.09,11924.71,11,1,10,18,1,0,5,0,5,1,1085.99,2197,17736.86,1967.52
